u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access,junction,tunnel
413238848,413246756,2,35252843,,,Stacey Crescent,residential,,False,False,379.54400000000004,,"LINESTRING (-80.8702951 46.5560589, -80.8702909 46.5559593, -80.8702698 46.5554563, -80.8702545 46.5553967, -80.8702304 46.5553653, -80.8701955 46.5553395, -80.8701418 46.5553247, -80.8700775 46.555321, -80.8674918 46.5553635, -80.8674274 46.5553782, -80.8673738 46.5554096, -80.8673389 46.5554538, -80.8673282 46.5555, -80.8673684 46.5561237)",,,
413238848,413018458,0,35236414,2,,Ravina Avenue,residential,,False,False,316.306,,"LINESTRING (-80.8702951 46.5560589, -80.8704127 46.5560559, -80.8710994 46.5560385, -80.8711691 46.5560404, -80.8712255 46.5560496, -80.8712764 46.5560699, -80.871314 46.5560994, -80.8713435 46.5561344, -80.8713569 46.5561787, -80.8713569 46.5562285, -80.8713917 46.557431, -80.871423 46.5582161)",,,
413239019,413214168,0,35239678,2,,Maple Avenue,residential,,False,True,50.273,,"LINESTRING (-80.8357036 46.4903752, -80.8361996 46.4900789)",,,
413239019,413214168,1,"[35226566, 35226487]",2,,East Street,residential,,False,True,474.121,,"LINESTRING (-80.8357036 46.4903752, -80.8342866 46.4892752, -80.8342088 46.4891491, -80.8341451 46.488663, -80.8341976 46.4885551, -80.8361996 46.4900789)",,,
413239019,413089896,0,"[495142104, 35239678, 35256086]",2,,"['Maple Avenue', 'Larch Street', 'Albert Street']",residential,,False,False,259.061,,"LINESTRING (-80.8357036 46.4903752, -80.8353641 46.4905907, -80.8352986 46.4907076, -80.8353374 46.4907977, -80.8357795 46.4911313, -80.8362346 46.4914289, -80.8363388 46.4914381, -80.8364432 46.4914022, -80.8372396 46.4908814)",,,
413239155,413238070,0,35246768,,,Landsend Street,residential,50,False,False,45.508,,"LINESTRING (-81.028746 46.478261, -81.0281517 46.4782584)",,,
413239155,413050917,0,35246768,,,Landsend Street,residential,50,False,True,94.561,,"LINESTRING (-81.028746 46.478261, -81.0293712 46.4782638, -81.0299809 46.4782665)",,,
413239155,413134268,0,35255978,,,Logan Avenue,residential,50,False,True,97.866,,"LINESTRING (-81.028746 46.478261, -81.0287412 46.4777338, -81.0287389 46.4776474, -81.028739 46.4774927, -81.028738 46.4773809)",,,
413239200,413148873,0,35229535,2,,Montel Street,residential,,False,True,44.195,,"LINESTRING (-80.9783324 46.453118, -80.9777555 46.4531186)",,,
413239200,413226204,0,35225693,2,,Virginia Drive,residential,,False,False,150.51600000000002,,"LINESTRING (-80.9783324 46.453118, -80.9783312 46.4532207, -80.9783201 46.4541428, -80.9783485 46.454471)",,,
413239200,413136793,0,35234033,2,,Montel Street,residential,,False,True,95.15,,"LINESTRING (-80.9783324 46.453118, -80.9794653 46.4531251, -80.9795744 46.4531258)",,,
413239302,385027051,0,264362425,2,30,Godfrey Drive,tertiary,40,False,False,54.011,,"LINESTRING (-81.069212 46.4749207, -81.0691491 46.4754045)",,,
413239302,287495705,0,55752125,2,30,Godfrey Drive,tertiary,40,False,True,235.66699999999997,,"LINESTRING (-81.069212 46.4749207, -81.0692225 46.4748216, -81.06925 46.4745613, -81.0694186 46.4729716, -81.0694219 46.4729296, -81.0694402 46.4728072)",,,
413239302,413181070,0,264362351,,,School Street,unclassified,40,False,True,296.293,,"LINESTRING (-81.069212 46.4749207, -81.0693417 46.4749038, -81.0710722 46.4746695, -81.0715575 46.4746038, -81.0718474 46.4745654, -81.0728131 46.4744339, -81.0730087 46.4744073)",,,
413239713,413002047,0,35227678,2,60,MacKenzie Street,tertiary,40,False,False,98.822,,"LINESTRING (-80.9979468 46.4985644, -80.9979409 46.4990017, -80.9979429 46.4993911, -80.9979432 46.4994531)",,,
413239713,413235173,0,35227678,2,60,MacKenzie Street,tertiary,40,False,True,100.98100000000001,,"LINESTRING (-80.9979468 46.4985644, -80.9979496 46.4981177, -80.9979465 46.4977564, -80.9979504 46.4976563)",,,
413239713,413078649,0,35232414,2,,Patterson Street,residential,50,False,False,174.01500000000001,,"LINESTRING (-80.9979468 46.4985644, -80.9978096 46.4985644, -80.9957846 46.498564, -80.9956734 46.498564)",,,
413239713,413121247,0,35232414,2,,Patterson Street,residential,50,False,True,155.88299999999998,,"LINESTRING (-80.9979468 46.4985644, -80.9980462 46.4985649, -80.99811 46.4985652, -80.999846 46.4985619, -80.9999004 46.4985618, -80.9999833 46.4985608)",,,
413239801,413194041,0,"[35228313, 35237339]",,,"['Van Horne Street', 'Silverman Street']",residential,50,False,True,270.627,,"LINESTRING (-80.9811518 46.4851477, -80.9811514 46.4850637, -80.9811498 46.4846425, -80.9811451 46.4844984, -80.9811467 46.4844116, -80.9811287 46.4843767, -80.9810795 46.4843377, -80.9810084 46.4842937, -80.9809265 46.4842648, -80.9808309 46.4842344, -80.9807316 46.4842177, -80.9805789 46.4842049, -80.9802972 46.484203, -80.9793155 46.4841957, -80.9787913 46.4842024)",,,
413239801,413019512,0,314146023,,,Morris Street,residential,50,False,True,270.51099999999997,,"LINESTRING (-80.9811518 46.4851477, -80.9792565 46.4851339, -80.9776188 46.485122)",,,
413239801,413180370,0,314147101,,,Morris Street,residential,50,False,False,182.099,,"LINESTRING (-80.9811518 46.4851477, -80.9817778 46.4851496, -80.9835302 46.485155)",,,
413239801,412930540,0,314147205,,,Van Horne Street,residential,50,False,False,100.143,,"LINESTRING (-80.9811518 46.4851477, -80.9811514 46.4852003, -80.9811512 46.4852299, -80.9811454 46.4859948, -80.981145 46.4860483)",,,
413239820,2305494311,0,35241709,,,Buckingham Drive,residential,50,False,True,24.862,,"LINESTRING (-80.955629 46.5138545, -80.9559246 46.5137617)",,,
413239859,413170608,0,35247875,2,,Old Falconbridge Road,residential,,False,False,387.66300000000007,,"LINESTRING (-80.9130802 46.5337118, -80.9129785 46.533851, -80.9129211 46.5340243, -80.9128716 46.5341828, -80.9122563 46.5370583, -80.9122385 46.5371416)",,,
413239924,4568889008,0,148531036,4,71,Lasalle Boulevard,secondary,50,False,False,119.779,,"LINESTRING (-80.9206768 46.5220557, -80.9222423 46.52205)",,,
413239924,413061982,0,35237527,2,,Diane Street,residential,,False,False,319.539,,"LINESTRING (-80.9206768 46.5220557, -80.920676 46.5221656, -80.9206722 46.5227118, -80.9206762 46.523872, -80.9206499 46.524007, -80.9205715 46.5241149, -80.9204149 46.5242228, -80.9200888 46.5243666, -80.9199452 46.5244565, -80.9198668 46.5245554, -80.9198536 46.5246904)",,,
413239924,413059334,0,148531036,4,71,Lasalle Boulevard,secondary,50,False,True,96.198,,"LINESTRING (-80.9206768 46.5220557, -80.9202766 46.5220508, -80.9194196 46.5220573)",,,
413240029,413175405,0,35224938,,,Autumnwood Crescent,residential,50,False,True,93.323,,"LINESTRING (-80.9265186 46.4912212, -80.9257135 46.4918514)",,,
413240029,413261343,0,35224938,,,Autumnwood Crescent,residential,50,False,False,107.793,,"LINESTRING (-80.9265186 46.4912212, -80.9268244 46.4909804, -80.9269022 46.4909084, -80.9269515 46.4908552, -80.9269923 46.4907852, -80.9270215 46.4907113, -80.9271287 46.4903746)",,,
413240029,413225802,0,35229373,,,Heatherglen Place,residential,50,False,True,40.78,,"LINESTRING (-80.9265186 46.4912212, -80.9264516 46.4911863, -80.9260936 46.4910001)",,,
413240314,413012757,0,35251483,2,,Wilson Street,residential,,False,False,192.229,,"LINESTRING (-80.9868359 46.4519112, -80.9893451 46.4519059)",,,
413240314,413238812,0,35233366,2,,Marie Avenue,residential,,False,False,116.577,,"LINESTRING (-80.9868359 46.4519112, -80.9867185 46.4526581, -80.9867314 46.4529551)",,,
413240314,413140783,0,35233522,2,,Marie Avenue,residential,,False,True,124.451,,"LINESTRING (-80.9868359 46.4519112, -80.9866966 46.4515419, -80.9866656 46.4510448, -80.9866591 46.4508857, -80.9866558 46.4508048)",,,
413240381,317423738,0,35228645,2,89,Longyear Drive,secondary,,False,True,73.773,,"LINESTRING (-80.8123741 46.5753126, -80.8132574 46.5750452)",,,
413240381,413245262,0,35230884,2,,Rix Street,residential,,False,False,39.593,,"LINESTRING (-80.8123741 46.5753126, -80.8127255 46.5755742)",,,
413240381,413172839,0,35246607,2,89,Longyear Drive,secondary,,False,False,87.672,,"LINESTRING (-80.8123741 46.5753126, -80.8113809 46.575707)",,,
413240381,413184645,0,35257675,2,,Rix Street,residential,,False,True,232.62,,"LINESTRING (-80.8123741 46.5753126, -80.8120236 46.5750673, -80.8105787 46.5740564, -80.8102413 46.5738203)",,,
413240403,413261095,0,35225165,,,Margaret Street,residential,50,False,True,31.572,,"LINESTRING (-80.9337183 46.4951856, -80.9341307 46.4951895)",,,
413240545,413074574,0,35226695,2,,Orchid Drive,residential,,False,False,80.653,,"LINESTRING (-80.9308708 46.535065, -80.9310786 46.5357761)",,,
413240545,413176870,0,493678578,2,,Coldstream Place,residential,,False,True,159.523,,"LINESTRING (-80.9308708 46.535065, -80.9329106 46.5347664)",,,
413240545,413122041,0,35236412,2,,Coldstream Place,residential,,False,True,57.61,,"LINESTRING (-80.9308708 46.535065, -80.9305151 46.5350753, -80.9301181 46.5350826)",,,
413240587,413243864,0,35237707,2,,Lavoie Street,residential,,False,False,113.719,,"LINESTRING (-80.9661662 46.5237415, -80.9676525 46.5237509)",,,
413240587,413188736,0,35248988,2,,Parisien Avenue,residential,,False,False,242.094,,"LINESTRING (-80.9661662 46.5237415, -80.9661656 46.5247945, -80.9661916 46.5248665, -80.9662568 46.5248935, -80.9667913 46.5249116, -80.967 46.5248757, -80.967313 46.5247318, -80.9675347 46.5245699)",,,
413240587,413093309,0,35258439,2,,Lavoie Street,residential,,False,True,97.552,,"LINESTRING (-80.9661662 46.5237415, -80.9654491 46.5237233, -80.9649016 46.5236511)",,,
413240645,413042251,0,35247801,,,Churchill Avenue,residential,40,False,False,330.895,,"LINESTRING (-80.9343164 46.5099835, -80.9343119 46.5128545, -80.9343121 46.5128859, -80.9343125 46.5129593)",,,
413240645,413176543,0,293172042,1,,Churchill Avenue,residential,40,True,False,74.978,,"LINESTRING (-80.9343164 46.5099835, -80.9343534 46.5098828, -80.9343588 46.5098182, -80.9343614 46.5096428, -80.9343614 46.5095006, -80.9343534 46.509401, -80.9343056 46.509319)",,,
413240830,413055465,0,35234158,2,,Charlotte Street,tertiary,50,False,False,27.29,,"LINESTRING (-81.0149991 46.4733143, -81.014942 46.4734212, -81.0149213 46.4734496, -81.0148502 46.4735365)",,,
413240830,413247991,0,359149083,2,40,Martindale Road,tertiary,50,False,False,98.31400000000001,,"LINESTRING (-81.0149991 46.4733143, -81.0150923 46.4733343, -81.0151881 46.4733426, -81.0155773 46.4733805, -81.016267 46.4734477)",,,
413240830,413219579,0,359165919,2,40,Martindale Road,tertiary,50,False,True,592.7409999999999,,"LINESTRING (-81.0149991 46.4733143, -81.0149168 46.4732799, -81.014854 46.4732331, -81.0147982 46.47317, -81.0145643 46.4728336, -81.0143631 46.472546, -81.0143315 46.472489, -81.0143176 46.4724388, -81.0143176 46.4723557, -81.0143551 46.4718366, -81.0143637 46.471449, -81.0143444 46.4712604, -81.0143193 46.4710754, -81.0142685 46.4708568, -81.0141663 46.4705757, -81.0139284 46.4699804, -81.0137949 46.4696845, -81.0137377 46.4695793, -81.0135297 46.4693065, -81.0132913 46.469033, -81.0130112 46.4687395, -81.0129659 46.4686969, -81.0126441 46.4683943)",,,
413241232,413197771,0,35230078,2,,Edward Avenue,residential,,False,False,97.641,,"LINESTRING (-80.8498082 46.4886881, -80.8498051 46.4895662)",,,
413241232,413172088,0,35255651,2,,Edward Avenue,residential,,False,True,84.668,,"LINESTRING (-80.8498082 46.4886881, -80.8498189 46.4879267)",,,
413241232,413226258,0,35240829,2,,Cedar Street,residential,,False,True,89.898,,"LINESTRING (-80.8498082 46.4886881, -80.8491628 46.4886795, -80.8486341 46.4886831)",,,
413241511,413115517,0,35241605,2,,Samson Avenue,residential,,False,False,66.829,,"LINESTRING (-80.9927695 46.4810524, -80.9918967 46.4810524)",,,
413241511,413228319,0,35259144,2,,Beaton Avenue,residential,,False,True,92.262,,"LINESTRING (-80.9927695 46.4810524, -80.9935383 46.4804135)",,,
413241511,413265664,0,"[35257034, 495464930]",2,,"['McNaughton Street', 'Samson Avenue']",residential,,False,False,355.817,,"LINESTRING (-80.9927695 46.4810524, -80.993629 46.4810509, -80.994155 46.4810541, -80.9942938 46.4810885, -80.9943329 46.4811515, -80.9943459 46.4814035, -80.9943283 46.481503, -80.994281 46.4815576, -80.9942025 46.4815835, -80.9940266 46.4816109, -80.9918836 46.4816013)",,,
413241517,413091639,0,35243367,,,Somerset Street,residential,50,False,True,95.82000000000001,,"LINESTRING (-80.9718142 46.4908102, -80.9718098 46.490759, -80.97179 46.4900628, -80.9717892 46.4900343, -80.9717891 46.4899487)",,,
413241517,413031180,0,35255468,,,Lonsdale Avenue,residential,50,False,False,183.849,,"LINESTRING (-80.9718142 46.4908102, -80.9711746 46.4908349, -80.9708898 46.490853, -80.9706608 46.4908956, -80.9704731 46.4909564, -80.970278 46.4910473, -80.9699907 46.4912077, -80.969666 46.4913963)",,,
413241517,413260510,0,"[35255193, 35255468]",,,"['Wessex Street', 'Lonsdale Avenue']",residential,50,False,True,382.42499999999995,,"LINESTRING (-80.9718142 46.4908102, -80.9731018 46.4907826, -80.973863 46.4907725, -80.9742429 46.4907898, -80.9745696 46.4908198, -80.9751087 46.4908441, -80.9752296 46.4908325, -80.975351 46.4907919, -80.9753273 46.4898839, -80.9753223 46.4898019)",,,
413241524,413182673,0,"[35250858, 35227828]",2,,Westmount Avenue,tertiary,50,False,"[False, True]",332.677,,"LINESTRING (-80.9489949 46.5095805, -80.949002 46.5090472, -80.9489789 46.5089845, -80.9489374 46.5089335, -80.9488712 46.5088852, -80.948771 46.5088596, -80.9485798 46.5088355, -80.9483423 46.5088211, -80.9475883 46.5088223, -80.9469412 46.5088248, -80.9462009 46.5088277, -80.9458496 46.5088291, -80.9455853 46.5088326)",,,
413241524,2428023773,0,35230032,,,Santa Monica Street,residential,50,False,False,134.111,,"LINESTRING (-80.9489949 46.5095805, -80.9489066 46.5095805, -80.9488528 46.509582, -80.9484505 46.509592, -80.9483314 46.5095975, -80.9481674 46.5096109, -80.9480355 46.5096152, -80.9477995 46.5096152, -80.9477378 46.5096189, -80.9476993 46.5096361, -80.9476761 46.5096669, -80.94766 46.5097075, -80.9476546 46.5097666, -80.9476654 46.5099383)",,,
413241524,413065595,0,35231010,2,,Attlee Avenue,tertiary,50,False,False,271.852,,"LINESTRING (-80.9489949 46.5095805, -80.948992 46.509804, -80.9489962 46.5099073, -80.9490129 46.5100019, -80.9490591 46.51009, -80.9491284 46.5101752, -80.9492175 46.5102436, -80.9493355 46.5103082, -80.9494103 46.5103431, -80.9494713 46.5103623, -80.949557 46.5103792, -80.9508727 46.5105193, -80.9510816 46.5105433, -80.9512767 46.5105729, -80.9514326 46.5106004, -80.9516505 46.5106424)",,,
413241524,413109372,0,35247353,2,,Stonegate Drive,residential,50,False,False,252.933,,"LINESTRING (-80.9489949 46.5095805, -80.9491002 46.5095812, -80.9491635 46.5095822, -80.949483 46.5095909, -80.9496797 46.5096159, -80.9499089 46.5096609, -80.9501292 46.5097054, -80.9504323 46.5097468, -80.9507645 46.5097834, -80.9510661 46.5098115, -80.9513966 46.5098412, -80.9516199 46.5098653, -80.9518326 46.5098842, -80.9519595 46.5099152, -80.9520836 46.5099839, -80.9521726 46.5100503)",,,
413241851,412927270,0,35226555,2,,Roderick Avenue,residential,,False,False,167.583,,"LINESTRING (-80.9649295 46.4802553, -80.9671181 46.480265)",,,
413241851,413248936,0,35232660,2,,Kirkwood Drive,residential,,False,True,77.065,,"LINESTRING (-80.9649295 46.4802553, -80.964943 46.4795623)",,,
413241851,413100239,0,35231162,2,,Kirkwood Drive,residential,,False,False,658.346,,"LINESTRING (-80.9649295 46.4802553, -80.9649293 46.4806063, -80.9636004 46.4806239, -80.962037 46.4807494, -80.9603304 46.4807398, -80.9591187 46.4807934, -80.9589233 46.4807753, -80.9587801 46.4807032, -80.958663 46.4804422, -80.9585589 46.4803432, -80.9583896 46.4802981, -80.9579466 46.480334, -80.9575557 46.4804148, -80.9573081 46.4805047)",,,
413242135,413266905,0,35238010,,,Brock Street,residential,50,False,True,165.444,,"LINESTRING (-80.980891 46.4954617, -80.9828348 46.4954265, -80.9829516 46.4954094, -80.9830429 46.495386)",,,
413242229,413257435,0,35229290,,,McKinnon Street,residential,50,False,True,273.05899999999997,,"LINESTRING (-80.9454347 46.4930422, -80.9453658 46.4928127, -80.9452891 46.4925377, -80.9449969 46.4917974, -80.9448979 46.4914468, -80.9448817 46.4913658, -80.9448857 46.491304, -80.9450788 46.4907338, -80.9451056 46.4906479)",,,
413242251,413030556,0,35252169,,,Viscount Place,residential,50,False,False,36.676,,"LINESTRING (-80.9504543 46.5121142, -80.9509335 46.51212)",,,
413242251,412986875,0,35226422,,,Downland Avenue,residential,50,False,False,263.081,,"LINESTRING (-80.9504543 46.5121142, -80.9504575 46.5115331, -80.9504602 46.5114759, -80.9504709 46.5114261, -80.9504924 46.5113928, -80.9505433 46.5113467, -80.950605 46.5113098, -80.9507096 46.511271, -80.9507713 46.5112525, -80.9508813 46.5112322, -80.9509671 46.5112304, -80.9510894 46.5112422, -80.9512059 46.5112581, -80.9513051 46.5112784, -80.9514124 46.5113116, -80.951497 46.5113468, -80.9516266 46.5114028, -80.9517553 46.5114684, -80.9518477 46.5115211, -80.9519369 46.5115839, -80.952008 46.511641, -80.9520674 46.5117006, -80.9520929 46.5117725, -80.9520958 46.511901, -80.9520941 46.5119676, -80.9520923 46.5120392)",,,
413242251,413022699,0,35226422,,,Downland Avenue,residential,50,False,True,92.17099999999999,,"LINESTRING (-80.9504543 46.5121142, -80.9504471 46.5128426, -80.9504468 46.5128762, -80.9504477 46.5129431)",,,
413242596,2452698267,0,35232824,,,Avalon Road,residential,50,False,True,207.132,,"LINESTRING (-80.940909 46.4901672, -80.9409079 46.4900922, -80.9409083 46.4900553, -80.9409228 46.4885914, -80.9409334 46.4884794, -80.9409462 46.4884116, -80.9409829 46.4883083)",,,
413242596,413196466,0,35236099,2,67,Bancroft Drive,secondary,50,False,False,124.58599999999998,,"LINESTRING (-80.940909 46.4901672, -80.941196 46.4901241, -80.9412894 46.4900949, -80.9413832 46.4900482, -80.9415001 46.489984, -80.9416017 46.4899216, -80.9417205 46.4898319, -80.9417688 46.4897993, -80.9418246 46.4897616, -80.9419134 46.4897101, -80.9420075 46.4896678, -80.9421316 46.4896257, -80.9422646 46.4895942)",,,
413242596,413225467,0,35236099,2,67,Bancroft Drive,secondary,50,False,True,92.011,,"LINESTRING (-80.940909 46.4901672, -80.9403503 46.4902444, -80.9397306 46.49033)",,,
413242777,413120430,0,35242435,2,,Applegrove Street,residential,50,False,False,158.272,,"LINESTRING (-81.0006124 46.4918611, -81.000795 46.4918627, -81.0014365 46.4918594, -81.0023329 46.4918638, -81.0026798 46.4918612)",,,
413242777,1784240485,0,271123879,4,49,Lorne Street,primary,50,False,False,139.193,,"LINESTRING (-81.0006124 46.4918611, -81.0006196 46.4920916, -81.0006211 46.4921416, -81.0006259 46.4922929, -81.0006371 46.4926549, -81.0006415 46.4927952, -81.0006489 46.4930315, -81.0006514 46.4931126)",,,
413242777,1784240466,0,271123879,4,49,Lorne Street,primary,50,False,True,25.009999999999998,,"LINESTRING (-81.0006124 46.4918611, -81.0006592 46.4917272, -81.0007205 46.4916509)",,,
413242780,413195310,0,35227779,2,,Spruce Street,tertiary,50,False,True,95.125,,"LINESTRING (-81.0140985 46.49181, -81.0141852 46.49181, -81.0142273 46.4918101, -81.0153411 46.491808)",,,
413242780,413119918,0,35235767,2,,Ethelbert Street,tertiary,50,False,False,54.956,,"LINESTRING (-81.0140985 46.49181, -81.0140998 46.4918918, -81.0141001 46.4919066, -81.0141053 46.4922224, -81.0141067 46.4923042)",,,
